BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
2,SCHUYLERVILLE/PELHAM BAY,43 CONDO OFFICE BUILDINGS,4,4174,1023,,RB,1600 PARKVIEW AVENUE,1C,10461,,1,1,,,2003,4,RB,"150,000",8/24/23
2,SCHUYLERVILLE/PELHAM BAY,43 CONDO OFFICE BUILDINGS,4,4174,1023,,RB,"1600 PARKVIEW AVENUE, 1C",1C,10461,,1,1,,,2003,4,RB,"50,000",7/7/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3429,222,,A2,501 HARDING PARK,,10473,1,0,1,"3,534","1,350",1940,1,A2,"510,000",6/30/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3429,320,,A2,408 HARDING PARK,,10473,1,0,1,"3,660","1,595",1940,1,A2,"514,000",8/9/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3430,269,,A2,315 HARDING PARK,,10473,1,0,1,"2,183","1,592",1939,1,A2,"437,000",1/4/24
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3441,20,,A9,905 HARDING PARK,,10473,1,0,1,"4,805","1,490",1925,1,A9,0,6/22/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3441,26,,A1,138 BRONX RIVER AVENUE,,10473,1,0,1,"4,991","1,950",2005,1,A1,0,10/10/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3441,35,,A1,1328 HARDING PARK,,10473,1,0,1,"4,483","2,649",1925,1,A2,0,9/13/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3441,62,,A9,1524 HARDING PARK,,10473,1,0,1,"2,009",595,1925,1,A9,"565,000",2/29/24
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3441,166,,A2,1427 HARDING PARK,,10473,1,0,1,"1,700",600,1910,1,A2,"172,900",7/12/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3441,166,,A2,1427 HARDING PARK,,10473,1,0,1,"1,700",600,1910,1,A2,"240,000",1/16/24
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3446,37,,A1,1976 GILDERSLEEVE AVENUE,,10473,1,0,1,"4,900","1,600",1930,1,A1,"525,000",3/5/24
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3447,5,,A2,1989 CORNELL AVENUE,,10473,1,0,1,"2,500","1,395",1930,1,A2,"450,000",6/29/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3447,39,,A2,159 HUSSON AVENUE,,10473,1,0,1,"5,500","1,550",1940,1,A2,0,3/4/24
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3452,55,,A1,1114 HARDING PARK,,10473,1,0,1,"2,917","1,600",1945,1,A1,0,4/8/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3453,69,,A2,1514 HARDING PARK,,10473,1,0,1,"2,593","2,325",1945,1,A2,0,10/10/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3453,121,,A9,1309 HARDING PARK,,10473,1,0,1,"1,530",968,1930,1,A9,"375,000",9/21/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3453,124,,A2,1307 HARDING PARK,,10473,1,0,1,"2,572","1,025",1930,1,A2,"360,000",7/13/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3453,165,,A2,1411 HARDING PARK,,10473,1,0,1,"3,220","1,209",1930,1,A2,0,10/10/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3454,31,,A2,1602 HARDING PARK,,10473,1,0,1,"4,576","1,150",1930,1,A2,0,10/10/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3456,1,,A2,209 NEWMAN AVE,,10473,1,0,1,"4,400","1,634",1925,1,A2,"655,000",8/29/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3456,47,,A2,1926 O'BRIEN AVENUE,,10473,1,0,1,"2,500","1,050",1935,1,A2,"615,000",6/27/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3457,21,,A1,230 NEWMAN AVENUE,,10473,1,0,1,"2,785","1,056",1930,1,A1,"445,000",6/16/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3460,53,,A2,231 BETTS AVENUE,,10473,1,0,1,"3,300","1,455",1901,1,A2,"580,000",11/21/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3469,5,,A5,1808 PATTERSON AVENUE,,10473,1,0,1,"2,500","1,896",1930,1,A5,"965,000",7/13/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3475,7,,A1,3 RUDD PLACE,,10473,1,0,1,"1,560","1,080",1910,1,A1,"410,000",6/15/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3475,107,,A1,5 RUDD PLACE,,10473,1,0,1,"1,560","1,180",1910,1,A1,"425,000",8/7/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3494,13,,A1,412 ST LAWRENCE AVENUE,,10473,1,0,1,"2,500","1,675",1935,1,A1,0,4/8/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3497,21,,A1,438 THIERIOT AVENUE,,10473,1,0,1,"2,500","1,500",1920,1,A1,0,11/22/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3499,22,,A5,430 UNDERHILL AVENUE,,10473,1,0,1,"2,750","2,075",1970,1,A5,0,5/24/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3499,22,,A5,430 UNDERHILL AVENUE,,10473,1,0,1,"2,750","2,075",1970,1,A5,"595,000",11/1/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3521,27,,A2,532 ST. LAWRENCE AVENUE,,10473,1,0,1,"3,441","1,280",1945,1,A2,10,5/31/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3523,3,,A1,1831 LACOMBE AVENUE,,10473,1,0,1,"2,500","1,683",1960,1,A1,"580,000",10/13/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3525,28,,A1,540 LELAND AVENUE,,10473,1,0,1,"3,217","1,458",1955,1,A1,0,10/16/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3527,56,,A5,547 WHITE PLAINS ROAD,,10473,1,0,1,"1,800","1,224",1960,1,A5,"200,000",10/19/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3557,40,,A5,649 SOUNDVIEW AVENUE,,10473,1,0,1,"2,112","1,650",1955,1,A5,"585,000",2/16/24
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3562,8,,A2,604 UNDERHILL AVE,,10473,1,0,1,"2,500","1,430",1950,1,A2,0,3/21/24
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3594,51,,A5,731 ROSEDALE AVENUE,,10473,1,0,1,"2,500","1,776",1920,1,A5,0,1/5/24
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3594,52,,A5,729 ROSEDALE AVENUE,,10473,1,0,1,"2,500","2,312",1920,1,A5,"610,000",9/1/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3595,12,,A5,714 ROSEDALE AVENUE,,10473,1,0,1,"1,767","1,836",1970,1,A5,0,4/8/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3595,24,,A1,740 ROSEDALE AVENUE,,10473,1,0,1,"2,500","2,272",1920,1,A1,"389,500",3/13/24
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3651,45,,A5,951 ELDER AVENUE,,10473,1,0,1,"2,042","2,260",1935,1,A5,"609,500",7/28/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3758,15,,A1,1118 UNDERHILL AVENUE,,10472,1,0,1,"1,844","1,929",1925,1,A1,"695,000",1/18/24
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3758,33,,A5,1159 WHITE PLAINS ROAD,,10472,1,0,1,"2,220","1,925",1940,1,A5,"385,000",5/1/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3758,33,,A5,1159 WHITE PLAINS ROAD,,10472,1,0,1,"2,220","1,925",1940,1,A5,"750,000",10/2/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3758,50,,A1,1119 WHITE PLAINS ROAD,,10472,1,0,1,"3,377","1,320",1930,1,A1,0,9/11/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3770,19,,A5,1239 EVERGREEN AVE,,10472,1,0,1,"2,000","1,440",1920,1,A5,"450,000",2/14/24
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3776,17,,A5,1224 MANOR AVENUE,,10472,1,0,1,"2,500","1,392",1920,1,A5,"610,000",12/19/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3776,20,,A5,1230 MANOR AVENUE,,10472,1,0,1,"2,000","1,500",1920,1,A5,"525,000",8/31/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3776,22,,A5,1234 MANOR AVENUE,,10472,1,0,1,"2,000","1,392",1920,1,A5,"630,000",9/29/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3866,56,,A5,1343 STRATFORD AVENUE,,10472,1,0,1,"2,025","1,560",1960,1,A5,0,7/25/23
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3878,47,,A1,1333 THIERIOT AVENUE,,10472,1,0,1,"2,500","1,236",1920,1,A1,"635,000",1/5/24
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3429,225,,B2,503 HARDING PARK,,10473,2,0,2,"7,453","1,486",1935,1,B2,0,5/6/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3430,281,,B3,320 HARDING PARK,,10473,2,0,2,"4,212","1,840",1981,1,B3,"419,150",8/24/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3436,166,,B2,125 HORIZON COURT,,10473,2,0,2,"1,567","2,400",2014,1,B2,"700,000",1/19/24
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3443,36,,B2,10 DUNE COURT,,10473,2,0,2,"1,566","2,380",2002,1,B2,"700,000",10/11/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3443,47,,B2,125 WHITE PLAINS ROAD,,10473,2,0,2,"2,038","2,420",2002,1,B2,0,6/9/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3443,56,,B2,107 WHITE PLAINS RD,,10473,2,0,2,"1,983","2,380",2002,1,B2,"790,000",8/31/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3445,31,,B1,158 SOUNDVIEW AVE,,10473,2,0,2,"2,500","2,176",1930,1,B1,"850,000",10/3/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3445,38,,B2,154 NEWMAN AVENUE,,10473,2,0,2,"2,785","1,800",1930,1,B2,0,5/31/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3446,56,,B1,115 PUGSLEY AVENUE,,10473,2,0,2,"2,785","1,836",2008,1,B1,0,4/27/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3446,57,,B1,113 PUGSLEY AVENUE,,10473,2,0,2,"2,575","1,836",2008,1,B1,0,4/27/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3455,17,,B2,3 STANTON COURT,,10473,2,0,2,"1,536","2,380",2002,1,B2,0,1/3/24
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3456,54,,B1,257 NEWMAN AVENUE,,10473,2,0,2,"5,193","3,304",1992,1,B1,"999,000",7/28/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3457,10,,B1,210 NEWMAN AVENUE,,10473,2,0,2,"4,169","2,850",1965,1,B1,0,11/20/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3457,10,,B1,210 NEWMAN AVENUE,,10473,2,0,2,"4,169","2,850",1965,1,B1,"970,000",4/21/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3457,73,,B3,211 STEPHENS AVENUE,,10473,2,0,2,"2,785","2,040",1920,1,B3,0,10/19/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3459,1,,B2,1999 GILDERSLEEVE AVENUE,,10473,2,0,2,"2,242","1,400",1930,1,B2,0,6/23/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3459,58,,B3,233 HUSSON AVENUE,,10473,2,0,2,"2,750","2,831",1990,1,B3,0,5/22/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3460,13,,B3,216 HUSSON AVENUE,,10473,2,0,2,"2,750","1,800",1901,1,B3,0,9/12/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3469,35,,B2,340 BEACH AVENUE,,10473,2,0,2,"2,275","1,902",2001,1,B2,"571,356",9/15/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3470,31,,B1,360 TAYLOR AVENUE,,10473,2,0,2,"3,000","1,820",2007,1,B1,0,6/26/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3473,12,,B2,314 UNDERHILL AVE,,10473,2,0,2,"3,742","2,500",1965,1,B2,0,12/19/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3473,20,,B3,330 UNDERHILL AVENUE,,10473,2,0,2,"2,500","2,040",1950,1,B3,"735,000",12/6/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3473,59,,B3,305 BOLTON AVENUE,,10473,2,0,2,"1,250","1,320",1950,1,B3,0,11/13/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3476,108,,B1,310 NEWMAN AVENUE,,10473,2,0,2,"2,787","1,642",2005,1,B1,"669,500",8/25/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3495,63,,B3,427 TAYLOR AVENUE,,10473,2,0,2,"2,500","1,460",1940,1,B3,0,5/16/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3495,75,,B1,405 TAYLOR AVENUE,,10473,2,0,2,"1,450","2,160",2007,1,B1,"728,000",6/30/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3496,30,,B3,442 TAYLOR AVENUE,,10473,2,0,2,"2,500","1,525",1940,1,B3,"420,000",2/7/24
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3497,54,,B2,421 LELAND AVENUE,,10473,2,0,2,"2,500","1,326",1920,1,B2,"640,000",6/21/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3499,29,,B2,448 UNDERHILL AVENUE,,10473,2,0,2,"2,500","2,480",1925,1,B2,"600,000",4/27/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3521,69,,B2,525 BEACH AVENUE,,10473,2,0,2,"2,500","2,120",1925,1,B2,"690,000",8/7/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3522,9,,B1,1803 LACOMBE AVENUE,,10473,2,0,2,"1,221","1,497",2007,1,B1,"300,000",8/22/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3525,57,,B3,557 UNDERHILL AVENUE,,10473,2,0,2,"2,500",936,1950,1,B3,0,12/19/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3525,69,,B1,525 UNDERHILL AVENUE,,10473,2,0,2,"2,500","2,072",1920,1,B1,"525,000",3/6/24
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3555,23,,B1,642 ROSEDALE AVENUE,,10473,2,0,2,"2,500","2,700",1940,1,B1,"800,000",9/15/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3555,33,,B3,662 ROSEDALE AVENUE,,10473,2,0,2,"3,200","1,850",1960,1,B3,0,5/16/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3557,20,,B2,626 ST LAWRENCE AVENUE,,10473,2,0,2,"2,500","2,240",1935,1,B2,"685,000",6/21/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3557,30,,B1,644 ST LAWRENCE AVENUE,,10473,2,0,2,"2,525","3,040",1935,1,B1,0,6/26/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3557,32,,B1,648 ST LAWRENCE AVENUE,,10473,2,0,2,"2,542","3,040",1935,1,B1,"885,000",9/7/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3559,54,,B1,657 THIERIOT AVE,,10473,2,0,2,"5,000","2,600",1920,1,B1,"800,000",8/21/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3561,8,,B3,1867 RANDALL AVENUE,,10473,2,0,2,"2,500","2,150",1925,1,B3,"775,000",6/30/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3561,122,,B1,636 LELAND AVENUE,,10473,2,0,2,"1,950","2,748",2001,1,B1,0,7/18/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3561,140,,B1,1870 SEWARD AVENUE,,10473,2,0,2,"1,687","2,748",2001,1,B1,"775,000",5/18/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3561,143,,B1,1876 SEWARD AVE,,10473,2,0,2,"2,746","2,820",2001,1,B1,0,4/4/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3562,132,,B1,650 UNDERHILL AVE,,10473,2,0,2,"1,950","2,748",2001,1,B1,"860,000",5/12/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3562,135,,B1,656 UNDERHILL AVENUE,,10473,2,0,2,"1,950","2,748",2001,1,B1,"790,000",2/12/24
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3594,32,,B1,1722 LAFAYETTE AVENUE,,10473,2,0,2,"2,625","2,052",1950,1,B1,"152,000",5/24/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3594,34,,B1,1726 LAFAYETTE AVENUE,,10473,2,0,2,"2,625","2,052",1950,1,B1,0,9/21/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3595,5,,B1,1749 SEWARD,,10473,2,0,2,"2,000","2,400",2008,1,B1,"900,000",10/20/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3597,24,,B2,726 ST. LAWRENCE AVENUE,,10473,2,0,2,"2,500","2,552",1920,1,B2,"773,000",11/8/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3598,8,,B1,708 BEACH AVE,,10473,2,0,2,"3,750","2,194",1935,1,B1,0,1/19/24
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3598,10,,B1,710 BEACH AVENUE,,10473,2,0,2,"3,750","2,313",1935,1,B1,"830,000",12/15/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3598,12,,B3,714 BEACH AVE,,10473,2,0,2,"3,742","2,113",1935,1,B3,0,1/19/24
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3599,16,,B1,722 TAYLOR AVENUE,,10473,2,0,2,"2,500","2,260",1920,1,B1,"815,000",8/17/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3651,23,,B3,920 WHEELER AVENUE,,10473,2,0,2,"2,442","1,848",1945,1,B3,"400,000",11/8/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3651,51,,B3,939 ELDER AVENUE,,10473,2,0,2,"2,500","2,260",1935,1,B3,0,10/12/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3659,39,,B3,957 FTELEY AVE,,10473,2,0,2,"2,700","2,557",1920,1,B3,0,12/4/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3667,9,,B1,1846 BRUCKNER BOULEVARD,,10473,2,0,2,"1,723","2,110",1993,1,B1,"708,000",8/21/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3667,37,,B1,924 TAYLOR AVENUE,,10473,2,0,2,"2,100","2,310",1993,1,B1,0,11/15/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3667,43,,B1,936 TAYLOR AVENUE,,10473,2,0,2,"2,100","2,310",1993,1,B1,"725,000",2/14/24
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3713,15,,B3,1028 WHEELER AVENUE,,10472,2,0,2,"2,000","1,890",1940,1,B3,0,6/5/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3715,58,,B3,1025 WARD AVENUE,,10472,2,0,2,"2,500","3,520",1930,1,B3,0,6/9/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3717,37,,B1,1069 STRATFORD AVENUE,,10472,2,0,2,"2,000","1,920",1960,1,B1,100,10/14/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3718,26,,B1,1040 STRATFORD AVENUE,,10472,2,0,2,"2,825","2,420",1920,1,B1,"775,000",7/27/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3732,35,,B1,1050 UNDERHILL AVENUE,,10472,2,0,2,"2,960","2,020",1960,1,B1,"655,000",8/14/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3732,61,,B1,1053 WHITE PLAINS ROAD,,10472,2,0,2,"2,928","2,865",1960,1,B1,0,6/30/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3743,70,,B1,1129 STRATFORD AVENUE,,10472,2,0,2,"1,980","2,040",1950,1,B1,"820,000",5/31/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3743,79,,B1,1111 STRATFORD AVENUE,,10472,2,0,2,"1,980","2,040",1950,1,B1,"735,000",2/16/24
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3748,74,,B9,1691 WATSON AVENUE,,10472,2,0,2,"2,000","2,800",1960,1,B9,0,10/26/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3749,80,,B9,1713 WATSON AVENUE,,10472,2,0,2,"2,400","2,860",1955,1,B9,"450,000",4/14/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3749,82,,B9,1709 WATSON AVENUE,,10472,2,0,2,"1,840","2,860",1955,1,B9,"799,000",12/20/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3749,117,,B9,1154 CROES AVENUE,,10472,2,0,2,"2,825","2,860",1955,1,B9,"900,000",2/27/24
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3752,46,,B1,1768 GLEASON AVENUE,,10472,2,0,2,"2,650","2,100",2008,1,B1,0,7/17/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3752,63,,B2,1133 ST LAWRENCE AVENUE,,10472,2,0,2,"2,500","1,960",1935,1,B2,0,9/11/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3753,58,,B1,1135 BEACH AVE,,10472,2,0,2,"2,500","2,200",1910,1,B1,0,8/23/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3754,19,,B1,1126 BEACH AVENUE,,10472,2,0,2,"2,500","2,982",1920,1,B1,0,2/23/24
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3755,10,,B1,1100 TAYLOR AVENUE,,10472,2,0,2,"3,025","2,640",1965,1,B1,0,9/30/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3756,3,,B3,1853 WATSON AVENUE,,10472,2,0,2,"2,165","2,970",1925,1,B3,"595,000",8/15/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3756,29,,B2,1146 THIERIOT AVENUE,,10472,2,0,2,"2,500","1,656",1925,1,B2,"600,000",12/12/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3758,109,,B9,1881 WATSON AVE,,10472,2,0,2,"1,753","1,608",1960,1,B9,0,3/26/24
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3763,24,,B2,1238 ST LAWRENCE AVENUE,,10472,2,0,2,"2,500","3,440",1920,1,B2,0,9/11/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3764,51,,B1,1233 TAYLOR AVENUE,,10472,2,0,2,"2,500","3,400",1930,1,B1,0,6/26/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3766,4,,B1,1851 GLEASON,,10472,2,0,2,"2,900","2,596",1940,1,B1,"845,000",12/29/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3766,12,,B1,1212 THIERIOT AVENUE,,10472,2,0,2,"5,000","2,700",1930,1,B1,"1,085,000",1/30/24
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3766,26,,B1,1240 THIERIOT AVENUE,,10472,2,0,2,"2,500","4,050",1992,1,B1,"670,000",11/21/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3771,32,,B1,1260 EVERGREEN AVE.,,10472,2,0,2,"2,467","2,604",1930,1,B1,0,10/19/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3772,54,,B1,1237 ELDER AVENUE,,10472,2,0,2,"2,500","2,648",1935,1,B1,0,7/17/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3774,63,,B1,1233 WARD AVENUE,,10472,2,0,2,"2,500","2,544",1930,1,B1,"955,000",6/30/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3780,37,,B1,1267 FTELEY AVENUE,,10472,2,0,2,"2,842","2,296",1930,1,B1,0,7/18/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3780,41,,B1,1261 FTELEY AVE,,10472,2,0,2,"2,842","2,296",1930,1,B1,0,9/18/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3781,8,,B1,1238 FTELEY AVENUE,,10472,2,0,2,"2,013","2,800",1960,1,B1,0,8/23/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3783,30,,B9,1281 ROSEDALE AVENUE,,10472,2,0,2,"2,490","2,820",1955,1,B9,"800,000",1/23/24
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3783,39,,B9,1259 ROSEDALE AVENUE,,10472,2,0,2,"1,992","2,800",1955,1,B9,"900,000",11/27/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3783,41,,B1,1255 ROSEDALE AVENUE,,10472,2,0,2,"1,992","2,800",1955,1,B1,"600,000",7/21/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3784,16,,B9,1274 ROSEDALE AVE,,10472,2,0,2,"1,958","2,422",1960,1,B9,"650,000",2/16/24
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3784,38,,B9,1259 COMMONWEALTH AVENUE,,10472,2,0,2,"2,800","2,740",1955,1,B9,0,7/20/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3863,3,,B1,1531 EAST 172 STREET,,10472,2,0,2,"2,500","2,480",1920,1,B1,"814,600",5/17/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3868,26,,B1,1348 MORRISON AVENUE,,10472,2,0,2,"2,500","3,600",1920,1,B1,0,8/31/23
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3870,50,,B1,1341 FTELEY AV,,10472,2,0,2,"2,442","2,296",1920,1,B1,"880,000",2/29/24
